"x_plot","y_plot","playsection"
59,-20,"westOuterSlot"
59,19,"eastOuterSlot"
60,-27,"outsideNorthWest"
92,7,"outsideNorthEast"
99,17,"outsideNorthEast"
-94,11,"outsideNorthWestDZ"
-92,17,"outsideNorthWestDZ"
-90,-6,"outsideNorthEastDZ"
-85,-38,"outsideNorthEastDZ"
-85,-11,"outsideNorthEastDZ"
-81,-8,"innerSlotDZ"
-81,7,"innerSlotDZ"
-78,28,"outsideNorthWestDZ"
-76,30,"outsideNorthWestDZ"
-75,-29,"outsideNorthEastDZ"
-75,-15,"eastOuterSlotDZ"
-75,-12,"eastOuterSlotDZ"
-74,-14,"eastOuterSlotDZ"
-74,14,"westOuterSlotDZ"
-71,31,"outsideNorthWestDZ"
-69,-13,"eastOuterSlotDZ"
-62,16,"westOuterSlotDZ"
-52,-34,"eastPointDZ"
-37,-32,"eastPointDZ"
-30,-36,"eastPointDZ"
-28,-40,"eastPointDZ"
-26,3,"southCenterNZ"
-21,23,"southEastBoardsNZ"
-18,35,"southEastBoardsNZ"
-17,-36,"southWestBoardsNZ"
33,-15,"westPoint"
33,19,"eastPoint"
33,20,"eastPoint"
35,-24,"westPoint"
35,17,"eastPoint"
48,-35,"westPoint"
59,-41,"outsideNorthWest"
60,41,"outsideNorthEast"
64,30,"outsideNorthEast"
93,18,"outsideNorthEast"
94,3,"outsideNorthEast"
96,11,"outsideNorthEast"
-88,8,"outsideNorthWestDZ"
-87,-27,"outsideNorthEastDZ"
-87,10,"outsideNorthWestDZ"
-86,27,"outsideNorthWestDZ"
-80,-8,"innerSlotDZ"
-78,-6,"innerSlotDZ"
-77,15,"westOuterSlotDZ"
-74,0,"innerSlotDZ"
-72,-14,"eastOuterSlotDZ"
-70,-11,"eastOuterSlotDZ"
-70,0,"innerSlotDZ"
-69,29,"outsideNorthWestDZ"
-63,31,"outsideNorthWestDZ"
-62,-41,"outsideNorthEastDZ"
-50,35,"westPointDZ"
-45,-41,"eastPointDZ"
-44,-35,"eastPointDZ"
-43,35,"westPointDZ"
-41,-33,"eastPointDZ"
-33,34,"westPointDZ"
-29,37,"westPointDZ"
-26,23,"southEastBoardsNZ"
-23,38,"southEastBoardsNZ"
-16,-35,"southWestBoardsNZ"
1,34,"northEastBoardsNZ"
31,12,"centerPoint"
33,15,"eastPoint"
34,24,"eastPoint"
40,32,"eastPoint"
45,-34,"westPoint"
54,40,"eastPoint"
57,-41,"outsideNorthWest"
60,-28,"outsideNorthWest"
60,25,"outsideNorthEast"
62,-29,"outsideNorthWest"
69,37,"outsideNorthEast"
91,26,"outsideNorthEast"
92,-23,"outsideNorthWest"
99,-18,"outsideNorthWest"
-87,-28,"outsideNorthEastDZ"
-87,6,"outsideNorthWestDZ"
-87,37,"outsideNorthWestDZ"
-73,-15,"eastOuterSlotDZ"
-69,16,"westOuterSlotDZ"
-64,-37,"outsideNorthEastDZ"
-59,-41,"outsideNorthEastDZ"
-50,-35,"eastPointDZ"
-44,35,"westPointDZ"
-37,-21,"eastPointDZ"
-36,-29,"eastPointDZ"
-36,-27,"eastPointDZ"
-31,-35,"eastPointDZ"
-22,-36,"southWestBoardsNZ"
19,36,"northEastBoardsNZ"
31,-1,"centerPoint"
31,13,"centerPoint"
32,29,"eastPoint"
35,-26,"westPoint"
37,30,"eastPoint"
44,-41,"westPoint"
58,41,"outsideNorthEast"
66,-31,"outsideNorthWest"
84,-32,"outsideNorthWest"
87,-33,"outsideNorthWest"
88,-36,"outsideNorthWest"
-99,19,"outsideNorthWestDZ"
-92,-14,"outsideNorthEastDZ"
-87,-30,"outsideNorthEastDZ"
-87,-29,"outsideNorthEastDZ"
-86,22,"outsideNorthWestDZ"
-83,-32,"outsideNorthEastDZ"
-78,25,"outsideNorthWestDZ"
-77,-27,"outsideNorthEastDZ"
-77,-15,"eastOuterSlotDZ"
-76,-14,"eastOuterSlotDZ"
-75,-1,"innerSlotDZ"
-74,12,"westOuterSlotDZ"
-73,0,"innerSlotDZ"
-72,14,"westOuterSlotDZ"
-71,11,"westOuterSlotDZ"
-62,15,"westOuterSlotDZ"
-47,-35,"eastPointDZ"
-39,-22,"eastPointDZ"
-39,-19,"eastPointDZ"
-38,-19,"eastPointDZ"
-37,32,"westPointDZ"
-32,-35,"eastPointDZ"
-32,40,"westPointDZ"
-14,-35,"southWestBoardsNZ"
-3,-1,"southCenterNZ"
13,35,"northEastBoardsNZ"
31,-26,"westPoint"
32,-25,"westPoint"
33,-21,"westPoint"
33,21,"eastPoint"
36,-20,"westPoint"
39,32,"eastPoint"
55,-41,"outsideNorthWest"
56,35,"outsideNorthEast"
64,-30,"outsideNorthWest"
70,20,"eastOuterSlot"
79,3,"innerSlot"
89,31,"outsideNorthEast"
99,-14,"outsideNorthWest"
-89,7,"outsideNorthWestDZ"
-88,-9,"outsideNorthEastDZ"
-82,33,"outsideNorthWestDZ"
-77,-30,"outsideNorthEastDZ"
-77,-14,"eastOuterSlotDZ"
-73,-13,"eastOuterSlotDZ"
-70,13,"westOuterSlotDZ"
-68,-37,"outsideNorthEastDZ"
-65,14,"westOuterSlotDZ"
-63,30,"outsideNorthWestDZ"
-61,41,"outsideNorthWestDZ"
-39,30,"westPointDZ"
-38,22,"westPointDZ"
-37,-20,"eastPointDZ"
-36,25,"westPointDZ"
-26,7,"southCenterNZ"
-13,35,"southEastBoardsNZ"
-10,-35,"southWestBoardsNZ"
1,-34,"northWestBoardsNZ"
7,-35,"northWestBoardsNZ"
7,34,"northEastBoardsNZ"
31,8,"centerPoint"
33,3,"centerPoint"
35,21,"eastPoint"
43,-35,"westPoint"
51,41,"eastPoint"
61,29,"outsideNorthEast"
62,29,"outsideNorthEast"
62,41,"outsideNorthEast"
63,-37,"outsideNorthWest"
66,31,"outsideNorthEast"
68,-31,"outsideNorthWest"
81,-4,"innerSlot"
83,-33,"outsideNorthWest"
85,7,"innerSlot"
86,30,"outsideNorthEast"
92,22,"outsideNorthEast"
-91,22,"outsideNorthWestDZ"
-86,14,"outsideNorthWestDZ"
-84,-5,"innerSlotDZ"
-83,-3,"innerSlotDZ"
-83,32,"outsideNorthWestDZ"
-78,-4,"innerSlotDZ"
-76,13,"westOuterSlotDZ"
-76,15,"westOuterSlotDZ"
-73,13,"westOuterSlotDZ"
-72,2,"innerSlotDZ"
-71,-30,"outsideNorthEastDZ"
-70,31,"outsideNorthWestDZ"
-68,-1,"innerSlotDZ"
-68,0,"innerSlotDZ"
-63,-31,"outsideNorthEastDZ"
-58,36,"outsideNorthWestDZ"
-39,-27,"eastPointDZ"
-36,34,"westPointDZ"
-35,32,"westPointDZ"
-26,-19,"southCenterNZ"
-20,36,"southEastBoardsNZ"
-2,-39,"southWestBoardsNZ"
11,35,"northEastBoardsNZ"
14,35,"northEastBoardsNZ"
29,26,"eastPoint"
30,-26,"westPoint"
31,17,"eastPoint"
33,13,"centerPoint"
35,-21,"westPoint"
37,-30,"westPoint"
40,31,"eastPoint"
48,35,"eastPoint"
58,-22,"westOuterSlot"
59,-19,"westOuterSlot"
59,25,"outsideNorthEast"
81,-40,"outsideNorthWest"
87,31,"outsideNorthEast"
94,-9,"outsideNorthWest"
97,12,"outsideNorthEast"
99,-9,"outsideNorthWest"
-92,13,"outsideNorthWestDZ"
-89,31,"outsideNorthWestDZ"
-87,24,"outsideNorthWestDZ"
-83,2,"innerSlotDZ"
-82,-9,"innerSlotDZ"
-81,40,"outsideNorthWestDZ"
-79,-6,"innerSlotDZ"
-77,3,"innerSlotDZ"
-77,29,"outsideNorthWestDZ"
-76,3,"innerSlotDZ"
-75,16,"westOuterSlotDZ"
-74,-1,"innerSlotDZ"
-69,-29,"outsideNorthEastDZ"
-69,2,"innerSlotDZ"
-65,15,"westOuterSlotDZ"
-65,29,"outsideNorthWestDZ"
-48,35,"westPointDZ"
-39,23,"westPointDZ"
-39,33,"westPointDZ"
-38,-30,"eastPointDZ"
-36,-25,"eastPointDZ"
-35,-28,"eastPointDZ"
-35,-21,"eastPointDZ"
-33,33,"westPointDZ"
-20,35,"southEastBoardsNZ"
-6,35,"southEastBoardsNZ"
-3,1,"southCenterNZ"
29,27,"eastPoint"
35,27,"eastPoint"
36,26,"eastPoint"
38,-31,"westPoint"
58,-20,"westOuterSlot"
68,-32,"outsideNorthWest"
70,-32,"outsideNorthWest"
78,36,"outsideNorthEast"
81,-34,"outsideNorthWest"
86,6,"innerSlot"
87,-37,"outsideNorthWest"
94,-2,"outsideNorthWest"
-98,23,"outsideNorthWestDZ"
-93,-13,"outsideNorthEastDZ"
-92,-4,"outsideNorthEastDZ"
-90,29,"outsideNorthWestDZ"
-86,-17,"outsideNorthEastDZ"
-86,23,"outsideNorthWestDZ"
-78,27,"outsideNorthWestDZ"
-74,-13,"eastOuterSlotDZ"
-72,21,"outsideNorthWestDZ"
-72,22,"outsideNorthWestDZ"
-71,32,"outsideNorthWestDZ"
-69,-19,"eastOuterSlotDZ"
-40,-32,"eastPointDZ"
-38,21,"westPointDZ"
-28,40,"westPointDZ"
-26,24,"southEastBoardsNZ"
-23,37,"southEastBoardsNZ"
-3,37,"southEastBoardsNZ"
3,36,"northEastBoardsNZ"
31,-17,"westPoint"
35,-27,"westPoint"
42,-34,"westPoint"
42,41,"eastPoint"
46,34,"eastPoint"
51,-41,"westPoint"
59,-24,"outsideNorthWest"
61,30,"outsideNorthEast"
61,41,"outsideNorthEast"
63,29,"outsideNorthEast"
64,-37,"outsideNorthWest"
88,-33,"outsideNorthWest"
-89,-30,"outsideNorthEastDZ"
-87,-21,"outsideNorthEastDZ"
-87,21,"outsideNorthWestDZ"
-87,30,"outsideNorthWestDZ"
-86,-21,"outsideNorthEastDZ"
-86,-20,"outsideNorthEastDZ"
-86,12,"outsideNorthWestDZ"
-85,28,"outsideNorthWestDZ"
-85,29,"outsideNorthWestDZ"
-84,-4,"innerSlotDZ"
-73,-12,"eastOuterSlotDZ"
-71,-29,"outsideNorthEastDZ"
-69,-17,"eastOuterSlotDZ"
-66,-30,"outsideNorthEastDZ"
-65,-32,"outsideNorthEastDZ"
-63,-30,"outsideNorthEastDZ"
-62,28,"outsideNorthWestDZ"
-57,-41,"outsideNorthEastDZ"
-45,35,"westPointDZ"
-40,-30,"eastPointDZ"
-38,-31,"eastPointDZ"
-37,19,"westPointDZ"
-36,-30,"eastPointDZ"
-35,30,"westPointDZ"
-32,36,"westPointDZ"
-29,-40,"eastPointDZ"
24,40,"northEastBoardsNZ"
30,16,"eastPoint"
31,-22,"westPoint"
32,-27,"westPoint"
32,23,"eastPoint"
33,-25,"westPoint"
33,-1,"centerPoint"
35,-18,"westPoint"
35,24,"eastPoint"
43,33,"eastPoint"
45,35,"eastPoint"
58,21,"eastOuterSlot"
59,26,"outsideNorthEast"
60,-17,"westOuterSlot"
60,36,"outsideNorthEast"
61,-28,"outsideNorthWest"
63,-28,"outsideNorthWest"
65,-22,"westOuterSlot"
69,31,"outsideNorthEast"
69,32,"outsideNorthEast"
73,37,"outsideNorthEast"
77,-36,"outsideNorthWest"
81,6,"innerSlot"
83,6,"innerSlot"
92,-33,"outsideNorthWest"
-91,-5,"outsideNorthEastDZ"
-90,-27,"outsideNorthEastDZ"
-84,31,"outsideNorthWestDZ"
-78,26,"outsideNorthWestDZ"
-76,29,"outsideNorthWestDZ"
-75,12,"westOuterSlotDZ"
-74,-31,"outsideNorthEastDZ"
-74,3,"innerSlotDZ"
-70,14,"westOuterSlotDZ"
-68,-32,"outsideNorthEastDZ"
-67,-31,"outsideNorthEastDZ"
-64,-15,"eastOuterSlotDZ"
-62,29,"outsideNorthWestDZ"
-61,-28,"outsideNorthEastDZ"
-61,27,"outsideNorthWestDZ"
-60,-36,"outsideNorthEastDZ"
-59,-22,"eastOuterSlotDZ"
-42,35,"westPointDZ"
-38,-28,"eastPointDZ"
-38,-18,"eastPointDZ"
-36,-31,"eastPointDZ"
-36,-24,"eastPointDZ"
-30,-35,"eastPointDZ"
-29,-36,"eastPointDZ"
-13,34,"southEastBoardsNZ"
-7,34,"southEastBoardsNZ"
-4,-37,"southWestBoardsNZ"
-3,-37,"southWestBoardsNZ"
-1,-34,"northWestBoardsNZ"
4,35,"northEastBoardsNZ"
23,38,"northEastBoardsNZ"
31,-24,"westPoint"
31,4,"centerPoint"
31,24,"eastPoint"
33,9,"centerPoint"
33,16,"eastPoint"
34,5,"centerPoint"
35,-17,"westPoint"
40,-33,"westPoint"
55,41,"outsideNorthEast"
62,-27,"outsideNorthWest"
68,37,"outsideNorthEast"
69,-37,"outsideNorthWest"
84,6,"innerSlot"
87,7,"outsideNorthEast"
93,-17,"outsideNorthWest"
93,-16,"outsideNorthWest"
-93,-12,"outsideNorthEastDZ"
-90,30,"outsideNorthWestDZ"
-87,-10,"outsideNorthEastDZ"
-87,29,"outsideNorthWestDZ"
-86,11,"outsideNorthWestDZ"
-84,9,"outsideNorthWestDZ"
-77,14,"westOuterSlotDZ"
-72,31,"outsideNorthWestDZ"
-62,-16,"eastOuterSlotDZ"
-62,27,"outsideNorthWestDZ"
-40,35,"westPointDZ"
-38,33,"westPointDZ"
-37,-30,"eastPointDZ"
-37,20,"westPointDZ"
-37,22,"westPointDZ"
-37,31,"westPointDZ"
-30,-34,"eastPointDZ"
-26,-20,"southCenterNZ"
-4,36,"southEastBoardsNZ"
-2,40,"southEastBoardsNZ"
-1,37,"northEastBoardsNZ"
19,-36,"northWestBoardsNZ"
20,-36,"northWestBoardsNZ"
28,32,"eastPoint"
30,-22,"westPoint"
30,22,"eastPoint"
31,-23,"westPoint"
31,18,"eastPoint"
34,21,"eastPoint"
44,35,"eastPoint"
46,35,"eastPoint"
49,-41,"westPoint"
58,-36,"outsideNorthWest"
60,28,"outsideNorthEast"
66,37,"outsideNorthEast"
87,-8,"outsideNorthWest"
92,-6,"outsideNorthWest"
93,-8,"outsideNorthWest"
-88,9,"outsideNorthWestDZ"
-87,20,"outsideNorthWestDZ"
-86,-24,"outsideNorthEastDZ"
-85,-8,"outsideNorthEastDZ"
-76,4,"innerSlotDZ"
-75,-28,"outsideNorthEastDZ"
-73,1,"innerSlotDZ"
-73,30,"outsideNorthWestDZ"
-72,12,"westOuterSlotDZ"
-69,-16,"eastOuterSlotDZ"
-68,-12,"eastOuterSlotDZ"
-61,-17,"eastOuterSlotDZ"
-58,41,"outsideNorthWestDZ"
-51,34,"westPointDZ"
-50,-34,"eastPointDZ"
-44,34,"westPointDZ"
-40,21,"westPointDZ"
-39,21,"westPointDZ"
-38,-41,"eastPointDZ"
-36,31,"westPointDZ"
-35,-23,"eastPointDZ"
-34,-31,"eastPointDZ"
-34,28,"westPointDZ"
-26,-27,"southWestBoardsNZ"
-24,38,"southEastBoardsNZ"
-20,-33,"southWestBoardsNZ"
-16,35,"southEastBoardsNZ"
9,-35,"northWestBoardsNZ"
26,-41,"westPoint"
29,-27,"westPoint"
29,28,"eastPoint"
33,-12,"centerPoint"
34,0,"centerPoint"
34,2,"centerPoint"
35,14,"centerPoint"
35,25,"eastPoint"
39,31,"eastPoint"
41,-33,"westPoint"
53,-36,"westPoint"
58,22,"eastOuterSlot"
62,-30,"outsideNorthWest"
77,41,"outsideNorthEast"
93,-5,"outsideNorthWest"
95,-10,"outsideNorthWest"
-91,5,"outsideNorthWestDZ"
-87,27,"outsideNorthWestDZ"
-85,-29,"outsideNorthEastDZ"
-82,9,"innerSlotDZ"
-78,4,"innerSlotDZ"
-76,-32,"outsideNorthEastDZ"
-71,2,"innerSlotDZ"
-70,-34,"outsideNorthEastDZ"
-70,-33,"outsideNorthEastDZ"
-69,-12,"eastOuterSlotDZ"
-64,30,"outsideNorthWestDZ"
-57,35,"outsideNorthWestDZ"
-55,-41,"outsideNorthEastDZ"
-55,35,"outsideNorthWestDZ"
-54,-37,"outsideNorthEastDZ"
-39,-23,"eastPointDZ"
-39,-20,"eastPointDZ"
-37,24,"westPointDZ"
-37,33,"westPointDZ"
-36,28,"westPointDZ"
-35,20,"westPointDZ"
-15,-34,"southWestBoardsNZ"
-14,33,"southEastBoardsNZ"
-6,-6,"southCenterNZ"
1,-3,"northCenterNZ"
7,35,"northEastBoardsNZ"
9,34,"northEastBoardsNZ"
12,-41,"northWestBoardsNZ"
18,36,"northEastBoardsNZ"
27,37,"eastPoint"
31,16,"eastPoint"
32,-28,"westPoint"
32,21,"eastPoint"
36,21,"eastPoint"
39,-30,"westPoint"
45,-41,"westPoint"
45,41,"eastPoint"
59,-21,"westOuterSlot"
61,-30,"outsideNorthWest"
68,32,"outsideNorthEast"
81,5,"innerSlot"
82,3,"innerSlot"
85,-31,"outsideNorthWest"
86,-6,"innerSlot"
90,29,"outsideNorthEast"
91,-27,"outsideNorthWest"
95,-12,"outsideNorthWest"
-98,-23,"outsideNorthEastDZ"
-92,-1,"outsideNorthEastDZ"
-92,33,"outsideNorthWestDZ"
-86,-19,"outsideNorthEastDZ"
-86,20,"outsideNorthWestDZ"
-73,14,"westOuterSlotDZ"
-71,13,"westOuterSlotDZ"
-70,-1,"innerSlotDZ"
-69,3,"innerSlotDZ"
-69,37,"outsideNorthWestDZ"
-67,-33,"outsideNorthEastDZ"
-64,-28,"outsideNorthEastDZ"
-63,16,"westOuterSlotDZ"
-60,-28,"outsideNorthEastDZ"
-60,28,"outsideNorthWestDZ"
-54,37,"outsideNorthWestDZ"
-52,41,"westPointDZ"
-50,34,"westPointDZ"
-41,-41,"eastPointDZ"
-38,28,"westPointDZ"
-36,-28,"eastPointDZ"
-36,22,"westPointDZ"
-32,-40,"eastPointDZ"
-26,-23,"southWestBoardsNZ"
-1,-40,"northWestBoardsNZ"
1,30,"northEastBoardsNZ"
21,23,"northEastBoardsNZ"
28,31,"eastPoint"
31,-3,"centerPoint"
31,5,"centerPoint"
34,9,"centerPoint"
37,-29,"westPoint"
37,-27,"westPoint"
37,27,"eastPoint"
44,41,"eastPoint"
54,37,"outsideNorthEast"
69,-30,"outsideNorthWest"
82,-4,"innerSlot"
94,1,"outsideNorthEast"
-87,28,"outsideNorthWestDZ"
-86,-26,"outsideNorthEastDZ"
-86,-11,"outsideNorthEastDZ"
-83,-9,"innerSlotDZ"
-80,7,"innerSlotDZ"
-76,-15,"eastOuterSlotDZ"
-75,-32,"outsideNorthEastDZ"
-74,-11,"eastOuterSlotDZ"
-74,15,"westOuterSlotDZ"
-73,-14,"eastOuterSlotDZ"
-72,-13,"eastOuterSlotDZ"
-71,-33,"outsideNorthEastDZ"
-71,33,"outsideNorthWestDZ"
-68,37,"outsideNorthWestDZ"
-63,37,"outsideNorthWestDZ"
-62,-15,"eastOuterSlotDZ"
-60,18,"westOuterSlotDZ"
-48,41,"westPointDZ"
-45,41,"westPointDZ"
-40,41,"westPointDZ"
-38,-32,"eastPointDZ"
-37,30,"westPointDZ"
-36,-17,"eastPointDZ"
-36,27,"westPointDZ"
-35,-31,"eastPointDZ"
-31,-33,"eastPointDZ"
-21,-33,"southWestBoardsNZ"
-7,7,"southCenterNZ"
-1,-35,"northWestBoardsNZ"
2,-37,"northWestBoardsNZ"
8,35,"northEastBoardsNZ"
33,5,"centerPoint"
36,-29,"westPoint"
36,-25,"westPoint"
36,-23,"westPoint"
36,22,"eastPoint"
36,27,"eastPoint"
38,-32,"westPoint"
51,-35,"westPoint"
55,35,"outsideNorthEast"
63,-30,"outsideNorthWest"
66,-21,"westOuterSlot"
91,-28,"outsideNorthWest"
96,-12,"outsideNorthWest"
99,11,"outsideNorthEast"
-89,-8,"outsideNorthEastDZ"
-89,-6,"outsideNorthEastDZ"
-85,-5,"innerSlotDZ"
-79,-7,"innerSlotDZ"
-77,-2,"innerSlotDZ"
-76,-16,"eastOuterSlotDZ"
-73,-30,"outsideNorthEastDZ"
-73,-22,"outsideNorthEastDZ"
-73,32,"outsideNorthWestDZ"
-72,-23,"outsideNorthEastDZ"
-72,30,"outsideNorthWestDZ"
-71,-13,"eastOuterSlotDZ"
-71,12,"westOuterSlotDZ"
-70,-13,"eastOuterSlotDZ"
-69,-30,"outsideNorthEastDZ"
-69,-4,"innerSlotDZ"
-69,13,"westOuterSlotDZ"
-64,-30,"outsideNorthEastDZ"
-40,-22,"eastPointDZ"
-38,18,"westPointDZ"
-37,-22,"eastPointDZ"
-37,27,"westPointDZ"
-35,-22,"eastPointDZ"
-34,-30,"eastPointDZ"
-33,-31,"eastPointDZ"
-25,41,"southEastBoardsNZ"
-23,-37,"southWestBoardsNZ"
-19,34,"southEastBoardsNZ"
-7,-35,"southWestBoardsNZ"
10,-34,"northWestBoardsNZ"
33,-7,"centerPoint"
34,-20,"westPoint"
34,12,"centerPoint"
36,-27,"westPoint"
36,17,"eastPoint"
37,-26,"westPoint"
43,41,"eastPoint"
49,41,"eastPoint"
50,41,"eastPoint"
59,-36,"outsideNorthWest"
59,20,"eastOuterSlot"
60,27,"outsideNorthEast"
61,-29,"outsideNorthWest"
62,-15,"westOuterSlot"
69,33,"outsideNorthEast"
71,37,"outsideNorthEast"
78,0,"innerSlot"
80,-5,"innerSlot"
81,-5,"innerSlot"
86,8,"outsideNorthEast"
87,-7,"outsideNorthWest"
95,13,"outsideNorthEast"
-88,-31,"outsideNorthEastDZ"
-86,-13,"outsideNorthEastDZ"
-77,-13,"eastOuterSlotDZ"
-74,17,"westOuterSlotDZ"
-70,12,"westOuterSlotDZ"
-70,34,"outsideNorthWestDZ"
-69,-37,"outsideNorthEastDZ"
-69,33,"outsideNorthWestDZ"
-68,31,"outsideNorthWestDZ"
-67,-32,"outsideNorthEastDZ"
-66,-32,"outsideNorthEastDZ"
-65,-37,"outsideNorthEastDZ"
-64,14,"westOuterSlotDZ"
-52,34,"westPointDZ"
-39,-31,"eastPointDZ"
-39,-25,"eastPointDZ"
-39,25,"westPointDZ"
-39,28,"westPointDZ"
-38,-27,"eastPointDZ"
-35,21,"westPointDZ"
-34,22,"westPointDZ"
-26,-26,"southWestBoardsNZ"
6,-34,"northWestBoardsNZ"
13,-35,"northWestBoardsNZ"
30,18,"eastPoint"
31,-18,"westPoint"
37,23,"eastPoint"
43,-34,"westPoint"
44,-35,"westPoint"
56,-35,"outsideNorthWest"
58,-21,"westOuterSlot"
62,16,"eastOuterSlot"
62,28,"outsideNorthEast"
63,28,"outsideNorthEast"
65,37,"outsideNorthEast"
66,-32,"outsideNorthWest"
66,32,"outsideNorthEast"
70,-37,"outsideNorthWest"
82,-6,"innerSlot"
88,32,"outsideNorthEast"
93,-32,"outsideNorthWest"
-88,6,"outsideNorthWestDZ"
-87,-20,"outsideNorthEastDZ"
-85,4,"innerSlotDZ"
-84,-1,"innerSlotDZ"
-83,4,"innerSlotDZ"
-79,7,"innerSlotDZ"
-79,22,"outsideNorthWestDZ"
-78,-14,"eastOuterSlotDZ"
-76,41,"outsideNorthWestDZ"
-75,31,"outsideNorthWestDZ"
-73,-32,"outsideNorthEastDZ"
-73,2,"innerSlotDZ"
-70,16,"westOuterSlotDZ"
-70,24,"outsideNorthWestDZ"
-68,20,"westOuterSlotDZ"
-66,15,"westOuterSlotDZ"
-64,27,"outsideNorthWestDZ"
-63,15,"westOuterSlotDZ"
-62,-17,"eastOuterSlotDZ"
-62,30,"outsideNorthWestDZ"
-45,34,"westPointDZ"
-42,33,"westPointDZ"
-40,32,"westPointDZ"
-39,32,"westPointDZ"
-38,-23,"eastPointDZ"
-37,-41,"eastPointDZ"
-36,26,"westPointDZ"
-35,26,"westPointDZ"
-24,-39,"southWestBoardsNZ"
-19,-34,"southWestBoardsNZ"
-14,-33,"southWestBoardsNZ"
2,-1,"northCenterNZ"
8,41,"northEastBoardsNZ"
9,-34,"northWestBoardsNZ"
21,36,"northEastBoardsNZ"
30,-17,"westPoint"
30,25,"eastPoint"
33,-8,"centerPoint"
34,-16,"westPoint"
34,19,"eastPoint"
35,20,"eastPoint"
37,28,"eastPoint"
45,34,"eastPoint"
46,-35,"westPoint"
47,41,"eastPoint"
50,-41,"westPoint"
52,-35,"westPoint"
62,18,"eastOuterSlot"
65,-31,"outsideNorthWest"
68,31,"outsideNorthEast"
71,-23,"outsideNorthWest"
77,36,"outsideNorthEast"
86,-31,"outsideNorthWest"
92,-7,"outsideNorthWest"
-90,7,"outsideNorthWestDZ"
-90,26,"outsideNorthWestDZ"
-84,-2,"innerSlotDZ"
-78,29,"outsideNorthWestDZ"
-77,26,"outsideNorthWestDZ"
-75,28,"outsideNorthWestDZ"
-74,-12,"eastOuterSlotDZ"
-74,27,"outsideNorthWestDZ"
-73,-31,"outsideNorthEastDZ"
-73,-29,"outsideNorthEastDZ"
-72,-12,"eastOuterSlotDZ"
-72,11,"westOuterSlotDZ"
-71,-32,"outsideNorthEastDZ"
-71,-12,"eastOuterSlotDZ"
-71,14,"westOuterSlotDZ"
-71,30,"outsideNorthWestDZ"
-70,37,"outsideNorthWestDZ"
-68,-31,"outsideNorthEastDZ"
-68,32,"outsideNorthWestDZ"
-66,31,"outsideNorthWestDZ"
-64,-14,"eastOuterSlotDZ"
-64,31,"outsideNorthWestDZ"
-63,14,"westOuterSlotDZ"
-62,14,"westOuterSlotDZ"
-60,-27,"outsideNorthEastDZ"
-57,-35,"outsideNorthEastDZ"
-40,22,"westPointDZ"
-40,33,"westPointDZ"
-39,-32,"eastPointDZ"
-39,22,"westPointDZ"
-37,-23,"eastPointDZ"
-26,20,"southCenterNZ"
-26,21,"southCenterNZ"
-21,-34,"southWestBoardsNZ"
-20,34,"southEastBoardsNZ"
-7,-7,"southCenterNZ"
1,33,"northEastBoardsNZ"
2,0,"northCenterNZ"
31,23,"eastPoint"
32,25,"eastPoint"
34,13,"centerPoint"
34,14,"centerPoint"
38,23,"eastPoint"
38,28,"eastPoint"
39,-28,"westPoint"
47,-35,"westPoint"
47,35,"eastPoint"
60,-19,"westOuterSlot"
68,-30,"outsideNorthWest"
68,24,"outsideNorthEast"
82,-5,"innerSlot"
86,-8,"outsideNorthWest"
88,31,"outsideNorthEast"
92,-21,"outsideNorthWest"
93,5,"outsideNorthEast"
-92,-15,"outsideNorthEastDZ"
-90,6,"outsideNorthWestDZ"
-88,32,"outsideNorthWestDZ"
-87,-4,"innerSlotDZ"
-86,-15,"outsideNorthEastDZ"
-83,3,"innerSlotDZ"
-79,-28,"outsideNorthEastDZ"
-78,-28,"outsideNorthEastDZ"
-77,-29,"outsideNorthEastDZ"
-75,3,"innerSlotDZ"
-74,-27,"outsideNorthEastDZ"
-74,28,"outsideNorthWestDZ"
-70,-14,"eastOuterSlotDZ"
-70,-10,"eastOuterSlotDZ"
-68,12,"westOuterSlotDZ"
-67,13,"westOuterSlotDZ"
-63,28,"outsideNorthWestDZ"
-62,-28,"outsideNorthEastDZ"
-61,-27,"outsideNorthEastDZ"
-61,-18,"eastOuterSlotDZ"
-61,16,"westOuterSlotDZ"
-60,27,"outsideNorthWestDZ"
-59,21,"westOuterSlotDZ"
-58,-41,"outsideNorthEastDZ"
-56,-41,"outsideNorthEastDZ"
-56,-34,"outsideNorthEastDZ"
-56,35,"outsideNorthWestDZ"
-49,-34,"eastPointDZ"
-45,32,"westPointDZ"
-40,19,"westPointDZ"
-38,-29,"eastPointDZ"
-38,-22,"eastPointDZ"
-38,32,"westPointDZ"
-36,-21,"eastPointDZ"
-36,-20,"eastPointDZ"
-1,39,"northEastBoardsNZ"
1,-33,"northWestBoardsNZ"
8,-34,"northWestBoardsNZ"
14,34,"northEastBoardsNZ"
36,-18,"westPoint"
37,-25,"westPoint"
37,26,"eastPoint"
41,33,"eastPoint"
52,-41,"westPoint"
52,34,"eastPoint"
60,-18,"westOuterSlot"
63,-27,"outsideNorthWest"
67,32,"outsideNorthEast"
68,-33,"outsideNorthWest"
69,-31,"outsideNorthWest"
70,32,"outsideNorthEast"
80,-4,"innerSlot"
82,-7,"innerSlot"
82,2,"innerSlot"
